,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
584,normal_normal_LU_C_64_1,343.9359588623047,338.10394287109375,3254.806854248047,3247.3656005859375,2019-06-07 09:31:29.854,2019-06-07 09:31:55.882,1,7184.212356567383,14368.424713134766,allmodes,26.028,532.1638782642506,normal,normal,LU,C,64,normal normal
669,normal_normal_LU_C_64_2,361.37984466552734,347.3118896484375,3361.9782104492188,3352.886688232422,2019-06-07 09:31:58.888,2019-06-07 09:32:25.918,2,7423.5566329956055,14847.113265991211,allmodes,27.03,530.2540452139718,normal,normal,LU,C,64,normal normal
757,normal_normal_LU_C_64_3,360.15553283691406,346.39244842529297,3363.3746032714844,3353.8672790527344,2019-06-07 09:32:28.925,2019-06-07 09:32:55.954,3,7423.789863586426,14847.579727172852,allmodes,27.029,530.2707045418875,normal,normal,LU,C,64,normal normal
847,normal_normal_LU_C_64_4,351.25012969970703,336.43636322021484,3258.8206787109375,3255.752410888672,2019-06-07 09:32:59.959,2019-06-07 09:33:25.988,4,7202.259582519531,14404.519165039062,allmodes,26.029,533.5007098162615,normal,normal,LU,C,64,normal normal
934,normal_normal_LU_C_64_5,365.20487213134766,345.9872131347656,3380.027862548828,3377.347137451172,2019-06-07 09:33:29.994,2019-06-07 09:33:57.022,5,7468.567085266113,14937.134170532227,allmodes,27.028,533.4690775190081,normal,normal,LU,C,64,normal normal
1022,normal_normal_LU_C_64_6,363.6489715576172,350.5201644897461,3383.2161560058594,3377.5257873535156,2019-06-07 09:34:00.027,2019-06-07 09:34:27.056,6,7474.911079406738,14949.822158813477,allmodes,27.029,533.9222199576242,normal,normal,LU,C,64,normal normal
1110,normal_normal_LU_C_64_7,369.26952362060547,346.1424102783203,3382.181884765625,3373.647247314453,2019-06-07 09:34:30.062,2019-06-07 09:34:57.092,7,7471.241065979004,14942.482131958008,allmodes,27.03,533.6600761413574,normal,normal,LU,C,64,normal normal
1198,normal_normal_LU_C_64_8,367.014892578125,351.13356018066406,3376.5560302734375,3365.5262145996094,2019-06-07 09:35:00.098,2019-06-07 09:35:27.129,8,7460.230697631836,14920.461395263672,allmodes,27.031,532.8736212594168,normal,normal,LU,C,64,normal normal
1286,normal_normal_LU_C_64_9,363.68438720703125,357.0675277709961,3379.3823852539062,3372.743621826172,2019-06-07 09:35:30.134,2019-06-07 09:35:57.166,9,7472.8779220581055,14945.755844116211,allmodes,27.032,533.7769944327218,normal,normal,LU,C,64,normal normal
1374,normal_normal_LU_C_64_10,354.8301773071289,338.8110046386719,3258.840087890625,3252.9342346191406,2019-06-07 09:36:00.171,2019-06-07 09:36:26.201,10,7205.415504455566,14410.831008911133,allmodes,26.03,533.7344818115234,normal,normal,LU,C,64,normal normal
1461,normal_normal_LU_C_64_11,355.9713668823242,340.4090118408203,3259.9509887695312,3256.068145751953,2019-06-07 09:36:30.206,2019-06-07 09:36:56.239,11,7212.399513244629,14424.799026489258,allmodes,26.033,534.2518157958984,normal,normal,LU,C,64,normal normal
1546,normal_normal_LU_C_64_12,367.81319427490234,346.3629684448242,3367.9446411132812,3356.7357482910156,2019-06-07 09:36:59.245,2019-06-07 09:37:26.274,12,7438.856552124023,14877.713104248047,allmodes,27.029,531.3468965802874,normal,normal,LU,C,64,normal normal
1636,normal_normal_LU_C_64_13,370.49432373046875,348.0740737915039,3383.444091796875,3379.964080810547,2019-06-07 09:37:30.280,2019-06-07 09:37:57.308,13,7481.9765701293945,14963.953140258789,allmodes,27.028,534.4268978663853,normal,normal,LU,C,64,normal normal
1724,normal_normal_LU_C_64_14,370.8219909667969,348.2888717651367,3383.7701721191406,3376.081329345703,2019-06-07 09:38:00.313,2019-06-07 09:38:27.344,14,7478.962364196777,14957.924728393555,allmodes,27.031,534.211597442627,normal,normal,LU,C,64,normal normal
1812,normal_normal_LU_C_64_15,369.62244415283203,347.25887298583984,3378.8407592773438,3369.0951232910156,2019-06-07 09:38:30.350,2019-06-07 09:38:57.381,15,7464.817199707031,14929.634399414062,allmodes,27.031,533.2012285505023,normal,normal,LU,C,64,normal normal
1900,normal_normal_LU_C_64_16,370.5295104980469,346.5635986328125,3377.7814025878906,3368.004608154297,2019-06-07 09:39:00.386,2019-06-07 09:39:27.418,16,7462.879119873047,14925.758239746094,allmodes,27.032,533.0627942766462,normal,normal,LU,C,64,normal normal
1988,normal_normal_LU_C_64_17,368.40050506591797,349.1068572998047,3371.5614624023438,3360.396026611328,2019-06-07 09:39:30.423,2019-06-07 09:39:57.455,17,7449.4648513793945,14898.929702758789,allmodes,27.032,532.1046322413853,normal,normal,LU,C,64,normal normal
2076,normal_normal_LU_C_64_18,373.45970153808594,349.5764389038086,3370.284454345703,3359.0982360839844,2019-06-07 09:40:00.462,2019-06-07 09:40:27.493,18,7452.418830871582,14904.837661743164,allmodes,27.031,532.3156307765415,normal,normal,LU,C,64,normal normal
2164,normal_normal_LU_C_64_19,370.4162902832031,347.04845428466797,3371.560028076172,3359.7608337402344,2019-06-07 09:40:30.498,2019-06-07 09:40:57.529,19,7448.785606384277,14897.571212768555,allmodes,27.031,532.0561147417341,normal,normal,LU,C,64,normal normal
2254,normal_normal_LU_C_64_20,358.6912307739258,340.9403762817383,3260.0372924804688,3255.3997497558594,2019-06-07 09:41:01.536,2019-06-07 09:41:27.564,20,7215.068649291992,14430.137298583984,allmodes,26.028,534.4495295771846,normal,normal,LU,C,64,normal normal
2339,normal_normal_LU_C_64_21,384.2068099975586,359.2988967895508,3486.0808715820312,3473.6204223632812,2019-06-07 09:41:30.570,2019-06-07 09:41:58.601,21,7703.207000732422,15406.414001464844,allmodes,28.031,531.2556552229256,normal,normal,LU,C,64,normal normal
2430,normal_normal_LU_C_64_22,358.65320587158203,340.9522705078125,3259.7269287109375,3253.7759704589844,2019-06-07 09:42:01.606,2019-06-07 09:42:27.637,22,7213.108375549316,14426.216751098633,allmodes,26.031,534.3043241147642,normal,normal,LU,C,64,normal normal
2517,normal_normal_LU_C_64_23,357.39349365234375,339.9027328491211,3256.9249877929688,3253.9405822753906,2019-06-07 09:42:31.642,2019-06-07 09:42:57.672,23,7208.161796569824,14416.323593139648,allmodes,26.03,533.937910857024,normal,normal,LU,C,64,normal normal
2605,normal_normal_LU_C_64_24,359.69432830810547,337.3358383178711,3258.658233642578,3257.076904296875,2019-06-07 09:43:01.679,2019-06-07 09:43:27.716,24,7212.76530456543,14425.53060913086,allmodes,26.037,534.2789114492911,normal,normal,LU,C,64,normal normal
2691,normal_normal_LU_C_64_25,359.2144317626953,340.87610626220703,3261.6787109375,3257.0526733398438,2019-06-07 09:43:31.722,2019-06-07 09:43:57.769,25,7218.821922302246,14437.643844604492,allmodes,26.047,534.7275498001663,normal,normal,LU,C,64,normal normal
2778,normal_normal_LU_C_64_26,371.2171096801758,349.49828338623047,3384.6693115234375,3381.3809509277344,2019-06-07 09:44:01.775,2019-06-07 09:44:28.808,26,7486.765655517578,14973.531311035156,allmodes,27.033,534.7689753941128,normal,normal,LU,C,64,normal normal
2866,normal_normal_LU_C_64_27,372.7894973754883,344.77254486083984,3382.318359375,3372.777099609375,2019-06-07 09:44:31.813,2019-06-07 09:44:58.843,27,7472.657501220703,14945.315002441406,allmodes,27.03,533.761250087193,normal,normal,LU,C,64,normal normal
2954,normal_normal_LU_C_64_28,373.0397720336914,373.37518310546875,3491.115692138672,3480.8983459472656,2019-06-07 09:45:01.848,2019-06-07 09:45:29.879,28,7718.428993225098,15436.857986450195,allmodes,28.031,532.3054478086274,normal,normal,LU,C,64,normal normal
3045,normal_normal_LU_C_64_29,372.67798614501953,348.3516159057617,3378.238555908203,3369.0011596679688,2019-06-07 09:45:32.884,2019-06-07 09:45:59.915,29,7468.269317626953,14936.538635253906,allmodes,27.031,533.4478084019253,normal,normal,LU,C,64,normal normal
3133,normal_normal_LU_C_64_30,371.38089752197266,350.03226470947266,3372.622772216797,3361.9090270996094,2019-06-07 09:46:02.921,2019-06-07 09:46:29.952,30,7455.944961547852,14911.889923095703,allmodes,27.031,532.567497253418,normal,normal,LU,C,64,normal normal
3223,normal_normal_LU_C_64_31,375.45992279052734,346.65711975097656,3383.3932189941406,3380.3777465820312,2019-06-07 09:46:33.958,2019-06-07 09:47:00.989,31,7485.888008117676,14971.776016235352,allmodes,27.031,534.7062862941196,normal,normal,LU,C,64,normal normal
3314,normal_normal_LU_C_64_32,358.9032974243164,340.33802032470703,3258.364288330078,3256.209747314453,2019-06-07 09:47:04.995,2019-06-07 09:47:31.027,32,7213.815353393555,14427.63070678711,allmodes,26.032,534.356692843967,normal,normal,LU,C,64,normal normal
3398,normal_normal_LU_C_64_33,371.2908248901367,346.1486282348633,3374.4035034179688,3362.522247314453,2019-06-07 09:47:34.032,2019-06-07 09:48:01.064,33,7454.365203857422,14908.730407714844,allmodes,27.032,532.4546574183872,normal,normal,LU,C,64,normal normal
3488,normal_normal_LU_C_64_34,372.0471649169922,347.90869903564453,3382.3038024902344,3380.809539794922,2019-06-07 09:48:05.070,2019-06-07 09:48:32.099,34,7483.069206237793,14966.138412475586,allmodes,27.029,534.5049433026995,normal,normal,LU,C,64,normal normal
3576,normal_normal_LU_C_64_35,372.7660675048828,351.01619720458984,3378.3783264160156,3371.886962890625,2019-06-07 09:48:35.105,2019-06-07 09:49:02.136,35,7474.047554016113,14948.095108032227,allmodes,27.031,533.8605395725796,normal,normal,LU,C,64,normal normal
3664,normal_normal_LU_C_64_36,370.1780548095703,352.09527587890625,3376.2042236328125,3365.4932861328125,2019-06-07 09:49:05.142,2019-06-07 09:49:32.174,36,7463.970840454102,14927.941680908203,allmodes,27.032,533.1407743181501,normal,normal,LU,C,64,normal normal
3752,normal_normal_LU_C_64_37,371.64217376708984,346.92662811279297,3380.2000427246094,3372.1951599121094,2019-06-07 09:49:35.180,2019-06-07 09:50:02.212,37,7470.964004516602,14941.928009033203,allmodes,27.032,533.6402860369001,normal,normal,LU,C,64,normal normal
3840,normal_normal_LU_C_64_38,384.31312561035156,356.45870208740234,3492.530517578125,3480.2758178710938,2019-06-07 09:50:05.218,2019-06-07 09:50:33.246,38,7713.578163146973,15427.156326293945,allmodes,28.028,531.9709078032395,normal,normal,LU,C,64,normal normal
3932,normal_normal_LU_C_64_39,358.4131546020508,340.27838134765625,3259.645263671875,3254.03515625,2019-06-07 09:50:36.252,2019-06-07 09:51:02.286,39,7212.371955871582,14424.743911743164,allmodes,26.034,534.2497745090061,normal,normal,LU,C,64,normal normal
4018,normal_normal_LU_C_64_40,361.4668655395508,341.17237091064453,3258.785919189453,3254.5553283691406,2019-06-07 09:51:06.292,2019-06-07 09:51:32.322,40,7215.980484008789,14431.960968017578,allmodes,26.03,534.5170728895399,normal,normal,LU,C,64,normal normal
4105,normal_normal_LU_C_64_41,359.4338150024414,340.1621780395508,3258.594024658203,3255.9696350097656,2019-06-07 09:51:36.328,2019-06-07 09:52:02.361,41,7214.159652709961,14428.319305419922,allmodes,26.033,534.3821964970341,normal,normal,LU,C,64,normal normal
4192,normal_normal_LU_C_64_42,357.2483596801758,340.5348892211914,3259.6944885253906,3257.2044677734375,2019-06-07 09:52:06.366,2019-06-07 09:52:32.405,42,7214.682205200195,14429.36441040039,allmodes,26.039,534.4209040889034,normal,normal,LU,C,64,normal normal
4277,normal_normal_LU_C_64_43,371.41673278808594,350.6761169433594,3369.8410034179688,3358.97265625,2019-06-07 09:52:35.411,2019-06-07 09:53:02.445,43,7450.906509399414,14901.813018798828,allmodes,27.034,532.2076078142438,normal,normal,LU,C,64,normal normal
4365,normal_normal_LU_C_64_44,382.59517669677734,357.20782470703125,3488.4591369628906,3475.4493713378906,2019-06-07 09:53:05.450,2019-06-07 09:53:33.486,44,7703.71150970459,15407.42301940918,allmodes,28.036,531.2904489451441,normal,normal,LU,C,64,normal normal
4456,normal_normal_LU_C_64_45,373.22766876220703,347.9363250732422,3385.0003967285156,3380.779266357422,2019-06-07 09:53:36.492,2019-06-07 09:54:03.527,45,7486.943656921387,14973.887313842773,allmodes,27.035,534.7816897800991,normal,normal,LU,C,64,normal normal
4544,normal_normal_LU_C_64_46,371.1206741333008,350.0155715942383,3378.7552490234375,3371.4060974121094,2019-06-07 09:54:06.532,2019-06-07 09:54:33.563,46,7471.297592163086,14942.595184326172,allmodes,27.031,533.6641137259347,normal,normal,LU,C,64,normal normal
4632,normal_normal_LU_C_64_47,370.37691497802734,354.0290222167969,3382.927947998047,3378.1680908203125,2019-06-07 09:54:36.570,2019-06-07 09:55:03.594,47,7485.501976013184,14971.003952026367,allmodes,27.024,534.6787125723703,normal,normal,LU,C,64,normal normal
4720,normal_normal_LU_C_64_48,373.38379669189453,350.8411560058594,3377.112762451172,3364.0941162109375,2019-06-07 09:55:06.598,2019-06-07 09:55:33.628,48,7465.431831359863,14930.863662719727,allmodes,27.03,533.2451308114188,normal,normal,LU,C,64,normal normal
4809,normal_normal_LU_C_64_49,373.51861572265625,349.9527282714844,3380.5233154296875,3372.7037353515625,2019-06-07 09:55:36.634,2019-06-07 09:56:03.667,49,7476.698394775391,14953.396789550781,allmodes,27.033,534.0498853410993,normal,normal,LU,C,64,normal normal
4897,normal_normal_LU_C_64_50,372.3699188232422,348.0321044921875,3383.3267211914062,3375.8253784179688,2019-06-07 09:56:06.672,2019-06-07 09:56:33.705,50,7479.554122924805,14959.10824584961,allmodes,27.033,534.2538659232004,normal,normal,LU,C,64,normal normal
4984,normal_normal_LU_C_64_51,372.5413284301758,349.5134506225586,3377.581268310547,3366.8280639648438,2019-06-07 09:56:36.710,2019-06-07 09:57:03.741,51,7466.464111328125,14932.92822265625,allmodes,27.031,533.318865094866,normal,normal,LU,C,64,normal normal
5072,normal_normal_LU_C_64_52,370.97821044921875,351.14917755126953,3374.1637268066406,3364.0924072265625,2019-06-07 09:57:06.748,2019-06-07 09:57:33.781,52,7460.383522033691,14920.767044067383,allmodes,27.033,532.8845372881208,normal,normal,LU,C,64,normal normal
5160,normal_normal_LU_C_64_53,357.90272521972656,338.81249237060547,3260.7967529296875,3254.3281860351562,2019-06-07 09:57:36.787,2019-06-07 09:58:02.819,53,7211.840156555176,14423.680313110352,allmodes,26.032,534.21038196705,normal,normal,LU,C,64,normal normal
5247,normal_normal_LU_C_64_54,378.0518798828125,344.23204803466797,3382.7887573242188,3380.7452392578125,2019-06-07 09:58:06.824,2019-06-07 09:58:33.855,54,7485.817924499512,14971.635848999023,allmodes,27.031,534.7012803213937,normal,normal,LU,C,64,normal normal
5335,normal_normal_LU_C_64_55,370.90216064453125,345.73046112060547,3379.1100158691406,3369.4957275390625,2019-06-07 09:58:36.861,2019-06-07 09:59:03.891,55,7465.23836517334,14930.47673034668,allmodes,27.03,533.2313117980957,normal,normal,LU,C,64,normal normal
5423,normal_normal_LU_C_64_56,382.6100845336914,356.8206558227539,3489.3713989257812,3474.6700439453125,2019-06-07 09:59:06.896,2019-06-07 09:59:34.926,56,7703.472183227539,15406.944366455078,allmodes,28.03,531.2739436708648,normal,normal,LU,C,64,normal normal
5514,normal_normal_LU_C_64_57,372.92640686035156,350.13995361328125,3377.0252685546875,3372.0570678710938,2019-06-07 09:59:37.930,2019-06-07 10:00:04.961,57,7472.148696899414,14944.297393798828,allmodes,27.031,533.7249069213867,normal,normal,LU,C,64,normal normal
5602,normal_normal_LU_C_64_58,372.0583801269531,348.30870819091797,3385.2079162597656,3378.945281982422,2019-06-07 10:00:07.967,2019-06-07 10:00:35.007,58,7484.520286560059,14969.040573120117,allmodes,27.04,534.608591897147,normal,normal,LU,C,64,normal normal
5690,normal_normal_LU_C_64_59,392.2594299316406,351.9352264404297,3502.3645629882812,3490.41943359375,2019-06-07 10:00:38.013,2019-06-07 10:01:06.042,59,7736.978652954102,15473.957305908203,allmodes,28.029,533.5847346864898,normal,normal,LU,C,64,normal normal
5781,normal_normal_LU_C_64_60,371.7238235473633,344.92628479003906,3383.351776123047,3375.899200439453,2019-06-07 10:01:09.047,2019-06-07 10:01:36.070,60,7475.901084899902,14951.802169799805,allmodes,27.023,533.9929346357073,normal,normal,LU,C,64,normal normal
5869,normal_normal_LU_C_64_61,368.38382720947266,352.7837600708008,3369.408660888672,3359.5614013671875,2019-06-07 10:01:39.075,2019-06-07 10:02:06.107,61,7450.137649536133,14900.275299072266,allmodes,27.032,532.1526892525809,normal,normal,LU,C,64,normal normal
5957,normal_normal_LU_C_64_62,368.69498443603516,354.2995376586914,3375.5520629882812,3366.5140686035156,2019-06-07 10:02:09.112,2019-06-07 10:02:36.143,62,7465.060653686523,14930.121307373047,allmodes,27.031,533.218618120466,normal,normal,LU,C,64,normal normal
6045,normal_normal_LU_C_64_63,370.5788116455078,352.3363952636719,3379.2046508789062,3370.5380859375,2019-06-07 10:02:39.149,2019-06-07 10:03:06.181,63,7472.657943725586,14945.315887451172,allmodes,27.032,533.7612816946847,normal,normal,LU,C,64,normal normal
6133,normal_normal_LU_C_64_64,370.3669891357422,351.6148223876953,3375.3688049316406,3366.499053955078,2019-06-07 10:03:09.186,2019-06-07 10:03:36.217,64,7463.849670410156,14927.699340820312,allmodes,27.031,533.1321193150112,normal,normal,LU,C,64,normal normal
6221,normal_normal_LU_C_64_65,372.4296188354492,350.8079376220703,3377.138427734375,3370.4254455566406,2019-06-07 10:03:39.224,2019-06-07 10:04:06.257,65,7470.801429748535,14941.60285949707,allmodes,27.033,533.6286735534668,normal,normal,LU,C,64,normal normal
6309,normal_normal_LU_C_64_66,373.38710021972656,347.37696075439453,3383.9307861328125,3377.9800720214844,2019-06-07 10:04:09.261,2019-06-07 10:04:36.292,66,7482.674919128418,14965.349838256836,allmodes,27.031,534.4767799377441,normal,normal,LU,C,64,normal normal
6397,normal_normal_LU_C_64_67,371.5654525756836,351.8005065917969,3376.9194946289062,3366.5130004882812,2019-06-07 10:04:39.297,2019-06-07 10:05:06.333,67,7466.798454284668,14933.596908569336,allmodes,27.036,533.3427467346191,normal,normal,LU,C,64,normal normal
6485,normal_normal_LU_C_64_68,371.4893035888672,352.3610076904297,3383.7041931152344,3378.1299438476562,2019-06-07 10:05:09.338,2019-06-07 10:05:36.370,68,7485.6844482421875,14971.368896484375,allmodes,27.032,534.6917463030134,normal,normal,LU,C,64,normal normal
6573,normal_normal_LU_C_64_69,371.0615005493164,351.50211334228516,3373.7060546875,3365.106414794922,2019-06-07 10:05:39.375,2019-06-07 10:06:06.411,69,7461.376083374023,14922.752166748047,allmodes,27.036,532.955434526716,normal,normal,LU,C,64,normal normal
6661,normal_normal_LU_C_64_70,372.5563430786133,347.5296096801758,3383.092559814453,3377.8521423339844,2019-06-07 10:06:09.417,2019-06-07 10:06:36.443,70,7481.030654907227,14962.061309814453,allmodes,27.026,534.3593324933734,normal,normal,LU,C,64,normal normal
6749,normal_normal_LU_C_64_71,370.1164245605469,351.6708526611328,3375.3297424316406,3364.7208557128906,2019-06-07 10:06:39.449,2019-06-07 10:07:06.481,71,7461.837875366211,14923.675750732422,allmodes,27.032,532.9884196690151,normal,normal,LU,C,64,normal normal
6837,normal_normal_LU_C_64_72,371.41197967529297,352.25037384033203,3378.451690673828,3370.2971801757812,2019-06-07 10:07:09.487,2019-06-07 10:07:36.519,72,7472.411224365234,14944.822448730469,allmodes,27.032,533.743658883231,normal,normal,LU,C,64,normal normal
6925,normal_normal_LU_C_64_73,373.82144927978516,350.0760269165039,3385.003662109375,3380.815155029297,2019-06-07 10:07:39.526,2019-06-07 10:08:06.555,73,7489.716293334961,14979.432586669922,allmodes,27.029,534.9797352382114,normal,normal,LU,C,64,normal normal
7013,normal_normal_LU_C_64_74,395.0947799682617,347.9886474609375,3509.0963439941406,3500.2752380371094,2019-06-07 10:08:09.561,2019-06-07 10:08:37.592,74,7752.455009460449,15504.910018920898,allmodes,28.031,534.6520696179621,normal,normal,LU,C,64,normal normal
7104,normal_normal_LU_C_64_75,370.3269577026367,351.2322692871094,3376.9899291992188,3368.7055053710938,2019-06-07 10:08:40.598,2019-06-07 10:09:07.633,75,7467.254661560059,14934.509323120117,allmodes,27.035,533.3753329685757,normal,normal,LU,C,64,normal normal
7193,normal_normal_LU_C_64_76,358.3401870727539,340.56056213378906,3260.022216796875,3254.4149780273438,2019-06-07 10:09:10.638,2019-06-07 10:09:36.670,76,7213.337944030762,14426.675888061523,allmodes,26.032,534.3213291874638,normal,normal,LU,C,64,normal normal
7279,normal_normal_LU_C_64_77,357.8756790161133,342.40943145751953,3258.7555236816406,3255.5562438964844,2019-06-07 10:09:40.676,2019-06-07 10:10:06.703,77,7214.596878051758,14429.193756103516,allmodes,26.027,534.4145835593895,normal,normal,LU,C,64,normal normal
7364,normal_normal_LU_C_64_78,371.0602035522461,345.14160919189453,3372.061767578125,3361.0977172851562,2019-06-07 10:10:09.710,2019-06-07 10:10:36.741,78,7449.361297607422,14898.722595214844,allmodes,27.031,532.0972355433872,normal,normal,LU,C,64,normal normal
7454,normal_normal_LU_C_64_79,376.5157928466797,345.19800567626953,3382.8663330078125,3379.3269958496094,2019-06-07 10:10:40.746,2019-06-07 10:11:07.779,79,7483.907127380371,14967.814254760742,allmodes,27.033,534.5647948128836,normal,normal,LU,C,64,normal normal
7542,normal_normal_LU_C_64_80,369.96497344970703,346.601318359375,3375.7847595214844,3365.0491638183594,2019-06-07 10:11:10.786,2019-06-07 10:11:37.817,80,7457.400215148926,14914.800430297852,allmodes,27.031,532.671443939209,normal,normal,LU,C,64,normal normal
7632,normal_normal_LU_C_64_81,357.88643646240234,339.7215881347656,3260.4759216308594,3255.9859619140625,2019-06-07 10:11:41.823,2019-06-07 10:12:07.857,81,7214.06990814209,14428.13981628418,allmodes,26.034,534.3755487512659,normal,normal,LU,C,64,normal normal
7717,normal_normal_LU_C_64_82,365.4987030029297,357.01126861572266,3372.452911376953,3363.9527587890625,2019-06-07 10:12:10.861,2019-06-07 10:12:37.894,82,7458.915641784668,14917.831283569336,allmodes,27.033,532.7796886989048,normal,normal,LU,C,64,normal normal
7807,normal_normal_LU_C_64_83,360.3463821411133,340.1331100463867,3257.2701110839844,3256.151336669922,2019-06-07 10:12:41.899,2019-06-07 10:13:07.929,83,7213.900939941406,14427.801879882812,allmodes,26.03,534.3630325882523,normal,normal,LU,C,64,normal normal
7892,normal_normal_LU_C_64_84,370.52305603027344,351.0111389160156,3371.959686279297,3359.529571533203,2019-06-07 10:13:10.935,2019-06-07 10:13:37.968,84,7453.023452758789,14906.046905517578,allmodes,27.033,532.3588180541992,normal,normal,LU,C,64,normal normal
7980,normal_normal_LU_C_64_85,393.24066162109375,349.77416229248047,3497.696044921875,3486.564483642578,2019-06-07 10:13:40.974,2019-06-07 10:14:09.008,85,7727.275352478027,15454.550704956055,allmodes,28.034,532.9155415502088,normal,normal,LU,C,64,normal normal
8071,normal_normal_LU_C_64_86,370.8226623535156,351.6898727416992,3379.7542114257812,3373.416046142578,2019-06-07 10:14:12.013,2019-06-07 10:14:39.053,86,7475.682792663574,14951.365585327148,allmodes,27.04,533.9773423331125,normal,normal,LU,C,64,normal normal
8159,normal_normal_LU_C_64_87,358.7610397338867,340.20045471191406,3260.768524169922,3256.2044982910156,2019-06-07 10:14:42.059,2019-06-07 10:15:08.091,87,7215.934516906738,14431.869033813477,allmodes,26.032,534.5136679190176,normal,normal,LU,C,64,normal normal
8244,normal_normal_LU_C_64_88,367.72242736816406,350.49337005615234,3370.7847290039062,3359.4942321777344,2019-06-07 10:15:11.097,2019-06-07 10:15:38.129,88,7448.494758605957,14896.989517211914,allmodes,27.032,532.0353399004255,normal,normal,LU,C,64,normal normal
8332,normal_normal_LU_C_64_89,370.976318359375,352.14673614501953,3372.1426391601562,3365.0234985351562,2019-06-07 10:15:41.134,2019-06-07 10:16:08.164,89,7460.289192199707,14920.578384399414,allmodes,27.03,532.8777994428362,normal,normal,LU,C,64,normal normal
8421,normal_normal_LU_C_64_90,371.1442642211914,348.57421112060547,3375.8455200195312,3365.249786376953,2019-06-07 10:16:11.169,2019-06-07 10:16:38.201,90,7460.813781738281,14921.627563476562,allmodes,27.032,532.9152701241629,normal,normal,LU,C,64,normal normal
8508,normal_normal_LU_C_64_91,371.28844451904297,352.2340316772461,3374.4320373535156,3365.7874145507812,2019-06-07 10:16:41.206,2019-06-07 10:17:08.237,91,7463.741928100586,14927.483856201172,allmodes,27.031,533.1244234357562,normal,normal,LU,C,64,normal normal
8596,normal_normal_LU_C_64_92,370.85223388671875,352.36036682128906,3380.4024047851562,3371.8353271484375,2019-06-07 10:17:11.243,2019-06-07 10:17:38.274,92,7475.450332641602,14950.900665283203,allmodes,27.031,533.9607380458286,normal,normal,LU,C,64,normal normal
8684,normal_normal_LU_C_64_93,370.94029998779297,346.7039260864258,3383.6627197265625,3375.9515380859375,2019-06-07 10:17:41.279,2019-06-07 10:18:08.310,93,7477.258483886719,14954.516967773438,allmodes,27.031,534.0898917061942,normal,normal,LU,C,64,normal normal
8773,normal_normal_LU_C_64_94,371.4925842285156,348.26705169677734,3368.9580078125,3357.6306762695312,2019-06-07 10:18:11.315,2019-06-07 10:18:38.347,94,7446.348320007324,14892.696640014648,allmodes,27.032,531.882022857666,normal,normal,LU,C,64,normal normal
8862,normal_normal_LU_C_64_95,358.4909362792969,339.4539108276367,3258.793243408203,3255.7666015625,2019-06-07 10:18:42.352,2019-06-07 10:19:08.382,95,7212.504692077637,14425.009384155273,allmodes,26.03,534.2596068205656,normal,normal,LU,C,64,normal normal
8949,normal_normal_LU_C_64_96,374.8321990966797,346.57826232910156,3380.4707641601562,3377.7591857910156,2019-06-07 10:19:12.388,2019-06-07 10:19:39.418,96,7479.640411376953,14959.280822753906,allmodes,27.03,534.260029384068,normal,normal,LU,C,64,normal normal
9037,normal_normal_LU_C_64_97,359.4850387573242,340.42486572265625,3260.1963500976562,3255.558807373047,2019-06-07 10:19:42.422,2019-06-07 10:20:08.458,97,7215.665061950684,14431.330123901367,allmodes,26.036,534.4937082926432,normal,normal,LU,C,64,normal normal
9124,normal_normal_LU_C_64_98,358.6233596801758,339.2856903076172,3258.840362548828,3253.9225463867188,2019-06-07 10:20:12.466,2019-06-07 10:20:38.491,98,7210.67195892334,14421.34391784668,allmodes,26.025,534.1238488091362,normal,normal,LU,C,64,normal normal
9211,normal_normal_LU_C_64_99,371.6103210449219,348.87493896484375,3384.0736083984375,3379.9428100585938,2019-06-07 10:20:42.497,2019-06-07 10:21:09.532,99,7484.501678466797,14969.003356933594,allmodes,27.035,534.6072627476284,normal,normal,LU,C,64,normal normal
9299,normal_normal_LU_C_64_100,374.99913024902344,345.8320007324219,3385.7742614746094,3378.3532104492188,2019-06-07 10:21:12.539,2019-06-07 10:21:39.585,100,7484.958602905273,14969.917205810547,allmodes,27.046,534.6399002075195,normal,normal,LU,C,64,normal normal
9426,normal_cacheclean_LU_C_64_1,362.6558151245117,341.7734146118164,3373.4049682617188,3363.2223205566406,2019-06-07 10:27:13.308,2019-06-07 10:27:40.336,1,7441.0565185546875,14882.113037109375,allmodes,27.028,531.5040370396206,normal,cacheclean,LU,C,64,normal cacheclean
9516,normal_cacheclean_LU_C_64_2,364.2117614746094,343.54248809814453,3361.612579345703,3352.364044189453,2019-06-07 10:27:44.341,2019-06-07 10:28:11.369,2,7421.73087310791,14843.46174621582,allmodes,27.028,530.1236337934222,normal,cacheclean,LU,C,64,normal cacheclean
9607,normal_cacheclean_LU_C_64_3,369.1545867919922,341.9620819091797,3367.4600219726562,3353.332305908203,2019-06-07 10:28:15.374,2019-06-07 10:28:42.402,3,7431.908996582031,14863.817993164062,allmodes,27.028,530.8506426130023,normal,cacheclean,LU,C,64,normal cacheclean
