,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
3658,normal_normal_LU_C_40_21,730.3592224121094,598.2786636352539,3380.3899536132812,3330.282684326172,2019-07-22 12:38:50.478,2019-07-22 12:39:41.524,21,8039.310523986816,16078.621047973633,gen,51.046,309.2042509225699,normal,normal,LU,C,40,normal normal
3820,normal_normal_LU_C_40_22,754.0110626220703,585.3010864257812,3448.782684326172,3387.3692626953125,2019-07-22 12:39:45.530,2019-07-22 12:40:37.576,22,8175.464096069336,16350.928192138672,gen,52.046,308.50807909695607,normal,normal,LU,C,40,normal normal
3986,normal_normal_LU_C_40_23,757.7905502319336,589.8052749633789,3453.6748657226562,3389.492950439453,2019-07-22 12:40:41.586,2019-07-22 12:41:33.631,23,8190.763641357422,16381.527282714844,gen,52.045,309.085420428582,normal,normal,LU,C,40,normal normal
4150,normal_normal_LU_C_40_24,700.4199295043945,597.9727935791016,3345.5897216796875,3281.52978515625,2019-07-22 12:41:37.637,2019-07-22 12:42:27.681,24,7925.512229919434,15851.024459838867,gen,50.044,310.80440117331113,normal,normal,LU,C,40,normal normal
4307,normal_normal_LU_C_40_25,769.7758712768555,600.5756378173828,3509.137237548828,3453.218475341797,2019-07-22 12:42:30.685,2019-07-22 12:43:23.731,25,8332.707221984863,16665.414443969727,gen,53.046,308.61878599943935,normal,normal,LU,C,40,normal normal
4473,normal_normal_LU_C_40_26,767.4001235961914,604.9263763427734,3510.3680725097656,3445.3709411621094,2019-07-22 12:43:26.735,2019-07-22 12:44:19.783,26,8328.06551361084,16656.13102722168,gen,53.048,308.44687087447556,normal,normal,LU,C,40,normal normal
4639,normal_normal_LU_C_40_27,631.2596130371094,722.6993560791016,3469.6642150878906,3389.0985107421875,2019-07-22 12:44:22.787,2019-07-22 12:45:14.837,27,8212.721694946289,16425.443389892578,gen,52.05,309.9140262243883,normal,normal,LU,C,40,normal normal
4802,normal_normal_LU_C_40_28,629.1796417236328,735.8146896362305,3524.43017578125,3444.6878662109375,2019-07-22 12:45:17.842,2019-07-22 12:46:10.891,28,8334.11237335205,16668.2247467041,gen,53.049,308.67082864266854,normal,normal,LU,C,40,normal normal
4969,normal_normal_LU_C_40_29,768.6668701171875,594.877311706543,3513.98974609375,3451.1549377441406,2019-07-22 12:46:13.895,2019-07-22 12:47:06.944,29,8328.688865661621,16657.377731323242,gen,53.049,308.46995798746747,normal,normal,LU,C,40,normal normal
5135,normal_normal_LU_C_40_30,810.0205764770508,665.3228607177734,3569.7460021972656,3525.7760314941406,2019-07-22 12:47:09.949,2019-07-22 12:48:03.997,30,8570.86547088623,17141.73094177246,gen,54.048,311.6678353049538,normal,normal,LU,C,40,normal normal
5503,normal_normal_CG_C_20_1,590.0419845581055,256.00740814208984,2387.475128173828,566.7098999023438,2019-07-22 12:49:47.051,2019-07-22 12:50:26.084,1,3800.234420776367,7600.468841552734,gen,39.033,190.01172103881837,normal,normal,CG,C,20,normal normal
5627,normal_normal_CG_C_20_2,588.6952209472656,256.6390838623047,2397.5409240722656,559.5173950195312,2019-07-22 12:50:29.089,2019-07-22 12:51:08.117,2,3802.392623901367,7604.785247802734,gen,39.028,190.11963119506837,normal,normal,CG,C,20,normal normal
5751,normal_normal_CG_C_20_3,588.4738616943359,256.3073196411133,2405.426239013672,569.0172424316406,2019-07-22 12:51:11.121,2019-07-22 12:51:50.149,3,3819.2246627807617,7638.449325561523,gen,39.028,190.9612331390381,normal,normal,CG,C,20,normal normal
5875,normal_normal_CG_C_20_4,588.0011291503906,255.50862884521484,2400.9180297851562,558.6717834472656,2019-07-22 12:51:53.153,2019-07-22 12:52:32.186,4,3803.0995712280273,7606.199142456055,gen,39.033,190.15497856140138,normal,normal,CG,C,20,normal normal
5999,normal_normal_CG_C_20_5,586.220588684082,257.1316452026367,2423.3252563476562,570.4690246582031,2019-07-22 12:52:35.190,2019-07-22 12:53:14.218,5,3837.146514892578,7674.293029785156,gen,39.028,191.8573257446289,normal,normal,CG,C,20,normal normal
6124,normal_normal_CG_C_20_6,585.7278137207031,256.0455322265625,2424.6998596191406,571.6898803710938,2019-07-22 12:53:17.222,2019-07-22 12:53:56.256,6,3838.1630859375,7676.326171875,gen,39.034,191.908154296875,normal,normal,CG,C,20,normal normal
6247,normal_normal_CG_C_20_7,585.5444946289062,255.09237670898438,2424.58642578125,559.424560546875,2019-07-22 12:53:59.260,2019-07-22 12:54:38.287,7,3824.6478576660156,7649.295715332031,gen,39.027,191.23239288330078,normal,normal,CG,C,20,normal normal
6373,normal_normal_CG_C_20_8,574.6698379516602,248.28864288330078,2380.9427795410156,553.8450012207031,2019-07-22 12:54:42.293,2019-07-22 12:55:20.320,8,3757.7462615966797,7515.492523193359,gen,38.027,192.70493649213742,normal,normal,CG,C,20,normal normal
6496,normal_normal_CG_C_20_9,573.2532501220703,248.66339111328125,2377.8924255371094,554.5086364746094,2019-07-22 12:55:24.325,2019-07-22 12:56:02.352,9,3754.3177032470703,7508.635406494141,gen,38.027,192.52911298702924,normal,normal,CG,C,20,normal normal
6619,normal_normal_CG_C_20_10,573.827033996582,248.89886474609375,2376.6876831054688,553.5673522949219,2019-07-22 12:56:06.358,2019-07-22 12:56:44.385,10,3752.9809341430664,7505.961868286133,gen,38.027,192.46056072528546,normal,normal,CG,C,20,normal normal
6742,normal_normal_CG_C_20_11,573.2820434570312,249.28478240966797,2375.718536376953,544.5941162109375,2019-07-22 12:56:48.390,2019-07-22 12:57:26.417,11,3742.87947845459,7485.75895690918,gen,38.027,191.94253735664563,normal,normal,CG,C,20,normal normal
6865,normal_normal_CG_C_20_12,572.9284744262695,249.98651885986328,2377.3511962890625,544.7101135253906,2019-07-22 12:57:30.422,2019-07-22 12:58:08.449,12,3744.976303100586,7489.952606201172,gen,38.027,192.05006682567108,normal,normal,CG,C,20,normal normal
6988,normal_normal_CG_C_20_13,572.8218994140625,249.9419937133789,2378.3594360351562,558.5212707519531,2019-07-22 12:58:12.457,2019-07-22 12:58:50.483,13,3759.644599914551,7519.289199829102,gen,38.026,192.80228717510516,normal,normal,CG,C,20,normal normal
7111,normal_normal_CG_C_20_14,572.4832611083984,249.99478912353516,2377.271942138672,561.9324035644531,2019-07-22 12:58:54.488,2019-07-22 12:59:32.515,14,3761.6823959350586,7523.364791870117,gen,38.027,192.9067895351312,normal,normal,CG,C,20,normal normal
7234,normal_normal_CG_C_20_15,571.9439010620117,249.825439453125,2377.555877685547,553.7844543457031,2019-07-22 12:59:36.520,2019-07-22 13:00:14.547,15,3753.1096725463867,7506.219345092773,gen,38.027,192.4671626946865,normal,normal,CG,C,20,normal normal
7357,normal_normal_CG_C_20_16,586.1193008422852,256.21876525878906,2436.4090881347656,559.0500793457031,2019-07-22 13:00:18.552,2019-07-22 13:00:57.581,16,3837.797233581543,7675.594467163086,gen,39.029,191.88986167907714,normal,normal,CG,C,20,normal normal
7481,normal_normal_CG_C_20_17,586.7371520996094,256.76094818115234,2437.9725036621094,559.1554260253906,2019-07-22 13:01:00.585,2019-07-22 13:01:39.618,17,3840.6260299682617,7681.252059936523,gen,39.033,192.0313014984131,normal,normal,CG,C,20,normal normal
7605,normal_normal_CG_C_20_18,585.8722381591797,257.10823822021484,2435.9212341308594,587.125732421875,2019-07-22 13:01:42.622,2019-07-22 13:02:21.656,18,3866.027442932129,7732.054885864258,gen,39.034,193.30137214660644,normal,normal,CG,C,20,normal normal
7729,normal_normal_CG_C_20_19,585.4716644287109,256.71180725097656,2434.2733459472656,569.576416015625,2019-07-22 13:02:24.660,2019-07-22 13:03:03.688,19,3846.033233642578,7692.066467285156,gen,39.028,192.3016616821289,normal,normal,CG,C,20,normal normal
7853,normal_normal_CG_C_20_20,583.969367980957,256.63062286376953,2429.871124267578,564.9471740722656,2019-07-22 13:03:06.692,2019-07-22 13:03:45.720,20,3835.4182891845703,7670.836578369141,gen,39.028,191.77091445922852,normal,normal,CG,C,20,normal normal
7979,normal_normal_CG_C_20_21,571.9140472412109,250.31609344482422,2379.691192626953,544.7833862304688,2019-07-22 13:03:49.725,2019-07-22 13:04:27.752,21,3746.704719543457,7493.409439086914,gen,38.027,192.13870356633112,normal,normal,CG,C,20,normal normal
8102,normal_normal_CG_C_20_22,572.001708984375,250.2624282836914,2378.6543884277344,544.80859375,2019-07-22 13:04:31.757,2019-07-22 13:05:09.784,22,3745.727119445801,7491.454238891602,gen,38.027,192.08857022798978,normal,normal,CG,C,20,normal normal
8226,normal_normal_CG_C_20_23,572.0435409545898,250.9253921508789,2379.6000366210938,544.7102661132812,2019-07-22 13:05:13.789,2019-07-22 13:05:51.816,23,3747.2792358398438,7494.5584716796875,gen,38.027,192.16816594050482,normal,normal,CG,C,20,normal normal
8348,normal_normal_CG_C_20_24,585.6579513549805,256.79866790771484,2437.846710205078,559.1064453125,2019-07-22 13:05:55.821,2019-07-22 13:06:34.850,24,3839.4097747802734,7678.819549560547,gen,39.029,191.97048873901366,normal,normal,CG,C,20,normal normal
8472,normal_normal_CG_C_20_25,586.1594085693359,257.9281311035156,2438.2552490234375,559.1546020507812,2019-07-22 13:06:37.855,2019-07-22 13:07:16.887,25,3841.4973907470703,7682.994781494141,gen,39.032,192.07486953735352,normal,normal,CG,C,20,normal normal
8596,normal_normal_CG_C_20_26,586.0852355957031,257.48980712890625,2437.6986389160156,559.0647583007812,2019-07-22 13:07:19.891,2019-07-22 13:07:58.926,26,3840.3384399414062,7680.6768798828125,gen,39.035,192.0169219970703,normal,normal,CG,C,20,normal normal
8721,normal_normal_CG_C_20_27,585.3966369628906,257.72503662109375,2435.5003967285156,566.7184143066406,2019-07-22 13:08:01.931,2019-07-22 13:08:40.959,27,3845.3404846191406,7690.680969238281,gen,39.028,192.26702423095702,normal,normal,CG,C,20,normal normal
8844,normal_normal_CG_C_20_28,585.2624130249023,257.22674560546875,2432.207305908203,560.8107299804688,2019-07-22 13:08:43.963,2019-07-22 13:09:22.996,28,3835.507194519043,7671.014389038086,gen,39.033,191.77535972595214,normal,normal,CG,C,20,normal normal
8968,normal_normal_CG_C_20_29,585.279052734375,257.43896484375,2431.30224609375,559.0863037109375,2019-07-22 13:09:26.000,2019-07-22 13:10:05.034,29,3833.1065673828125,7666.213134765625,gen,39.034,191.65532836914062,normal,normal,CG,C,20,normal normal
9092,normal_normal_CG_C_20_30,584.1911697387695,257.49503326416016,2431.092041015625,567.0494689941406,2019-07-22 13:10:08.038,2019-07-22 13:10:47.066,30,3839.8277130126953,7679.655426025391,gen,39.028,191.99138565063475,normal,normal,CG,C,20,normal normal
9417,normal_normal_EP_B_1_1,701.5162887573242,673.6320114135742,3049.7155151367188,1488.9958801269531,2019-07-22 13:12:30.121,2019-07-22 13:14:13.194,1,5913.85969543457,11827.71939086914,gen,103.073,113.72807106604942,normal,normal,EP,B,1,normal normal
9733,normal_normal_EP_B_1_2,696.1510238647461,662.637451171875,3023.561065673828,1475.4032287597656,2019-07-22 13:14:16.198,2019-07-22 13:15:58.272,2,5857.752769470215,11715.50553894043,gen,102.074,113.74277222272262,normal,normal,EP,B,1,normal normal
10048,normal_normal_EP_B_1_3,689.3308258056641,656.6364669799805,2993.3807983398438,1454.817138671875,2019-07-22 13:16:02.277,2019-07-22 13:17:43.349,3,5794.165229797363,11588.330459594727,gen,101.072,113.61108293720321,normal,normal,EP,B,1,normal normal
10357,normal_normal_EP_B_1_4,696.0840911865234,663.1098175048828,3018.243621826172,1472.7976684570312,2019-07-22 13:17:46.353,2019-07-22 13:19:28.422,4,5850.235198974609,11700.470397949219,gen,102.069,113.5967999800895,normal,normal,EP,B,1,normal normal
10670,normal_normal_EP_B_1_5,688.7600784301758,658.9912872314453,2987.8086853027344,1445.6345825195312,2019-07-22 13:19:31.427,2019-07-22 13:21:12.495,5,5781.194633483887,11562.389266967773,gen,101.068,113.35675751929189,normal,normal,EP,B,1,normal normal
10981,normal_normal_EP_B_1_6,695.6987991333008,663.4848480224609,3015.632598876953,1461.4004211425781,2019-07-22 13:21:15.499,2019-07-22 13:22:57.573,6,5836.216667175293,11672.433334350586,gen,102.074,113.3245954791319,normal,normal,EP,B,1,normal normal
11296,normal_normal_EP_B_1_7,695.6993255615234,663.9183807373047,3025.5848083496094,1479.4750061035156,2019-07-22 13:23:01.578,2019-07-22 13:24:43.651,7,5864.677520751953,11729.355041503906,gen,102.073,113.87723341265928,normal,normal,EP,B,1,normal normal
11608,normal_normal_EP_B_1_8,689.6428604125977,656.7961273193359,2985.8410034179688,1449.0501403808594,2019-07-22 13:24:46.655,2019-07-22 13:26:27.728,8,5781.330131530762,11562.660263061523,gen,101.073,113.35941434374043,normal,normal,EP,B,1,normal normal
11921,normal_normal_EP_B_1_9,682.6617279052734,650.2670822143555,2961.2208557128906,1433.4844970703125,2019-07-22 13:26:31.733,2019-07-22 13:28:11.804,9,5727.634162902832,11455.268325805664,gen,100.071,113.4184982753036,normal,normal,EP,B,1,normal normal
12229,normal_normal_EP_B_1_10,697.0212631225586,663.2337036132812,3028.2987365722656,1478.3469848632812,2019-07-22 13:28:15.810,2019-07-22 13:29:57.883,10,5866.900688171387,11733.801376342773,gen,102.073,113.92040171206577,normal,normal,EP,B,1,normal normal
12543,normal_normal_EP_B_1_11,686.8989562988281,653.8921508789062,2988.685272216797,1446.3126525878906,2019-07-22 13:30:00.888,2019-07-22 13:31:41.961,11,5775.789031982422,11551.578063964844,gen,101.073,113.25076533298866,normal,normal,EP,B,1,normal normal
12853,normal_normal_EP_B_1_12,687.0159378051758,655.8019409179688,2988.6349487304688,1455.697021484375,2019-07-22 13:31:44.966,2019-07-22 13:33:26.036,12,5787.149848937988,11574.299697875977,gen,101.07,113.47352644976448,normal,normal,EP,B,1,normal normal
13162,normal_normal_EP_B_1_13,693.8433685302734,663.7976684570312,3021.0960083007812,1470.4052734375,2019-07-22 13:33:29.040,2019-07-22 13:35:11.114,13,5849.142318725586,11698.284637451172,gen,102.074,113.57557900438032,normal,normal,EP,B,1,normal normal
13476,normal_normal_EP_B_1_14,687.8012161254883,657.8595886230469,2990.6326293945312,1455.4204406738281,2019-07-22 13:35:14.118,2019-07-22 13:36:55.190,14,5791.7138748168945,11583.427749633789,gen,101.072,113.56301715327244,normal,normal,EP,B,1,normal normal
13788,normal_normal_EP_B_1_15,687.4299163818359,657.3737335205078,2992.927276611328,1456.1003723144531,2019-07-22 13:36:59.195,2019-07-22 13:38:40.266,15,5793.831298828125,11587.66259765625,gen,101.071,113.60453527113971,normal,normal,EP,B,1,normal normal
14099,normal_normal_EP_B_1_16,681.4138107299805,651.0042266845703,2960.3121032714844,1433.5225830078125,2019-07-22 13:38:44.270,2019-07-22 13:40:24.343,16,5726.252723693848,11452.505447387695,gen,100.073,113.39114304344253,normal,normal,EP,B,1,normal normal
14409,normal_normal_EP_B_1_17,687.5465316772461,656.4703750610352,2989.6492919921875,1446.9167175292969,2019-07-22 13:40:28.352,2019-07-22 13:42:09.425,17,5780.582916259766,11561.165832519531,gen,101.073,113.34476306391697,normal,normal,EP,B,1,normal normal
14719,normal_normal_EP_B_1_18,694.0891342163086,662.2321853637695,3019.423828125,1473.5450744628906,2019-07-22 13:42:12.430,2019-07-22 13:43:54.498,18,5849.290222167969,11698.580444335938,gen,102.068,113.57845091588288,normal,normal,EP,B,1,normal normal
15032,normal_normal_EP_B_1_19,686.9386215209961,654.4087753295898,2987.8744201660156,1447.8928833007812,2019-07-22 13:43:57.503,2019-07-22 13:45:38.576,19,5777.114700317383,11554.229400634766,gen,101.073,113.27675882975261,normal,normal,EP,B,1,normal normal
15341,normal_normal_EP_B_1_20,694.5602416992188,662.1409072875977,3025.6336059570312,1484.3860778808594,2019-07-22 13:45:41.580,2019-07-22 13:47:23.650,20,5866.720832824707,11733.441665649414,gen,102.07,113.91690937523703,normal,normal,EP,B,1,normal normal
15656,normal_normal_EP_B_1_21,681.3412322998047,648.4549331665039,2960.412811279297,1431.6972045898438,2019-07-22 13:47:27.661,2019-07-22 13:49:07.732,21,5721.906181335449,11443.812362670898,gen,100.071,113.30507289773166,normal,normal,EP,B,1,normal normal
15965,normal_normal_EP_B_1_22,680.7270965576172,648.3824234008789,2959.72265625,1433.0124816894531,2019-07-22 13:49:11.737,2019-07-22 13:50:51.808,22,5721.844657897949,11443.689315795898,gen,100.071,113.30385461184058,normal,normal,EP,B,1,normal normal
16274,normal_normal_EP_B_1_23,689.3782806396484,655.8930358886719,2993.7850341796875,1454.4094543457031,2019-07-22 13:50:55.814,2019-07-22 13:52:36.886,23,5793.465805053711,11586.931610107422,gen,101.072,113.59736872654335,normal,normal,EP,B,1,normal normal
16587,normal_normal_EP_B_1_24,689.2003479003906,655.1701889038086,2995.7283325195312,1457.758544921875,2019-07-22 13:52:40.892,2019-07-22 13:54:21.964,24,5797.8574142456055,11595.714828491211,gen,101.072,113.68347871069814,normal,normal,EP,B,1,normal normal
16899,normal_normal_EP_B_1_25,688.7829437255859,654.6807861328125,2995.873260498047,1455.1049499511719,2019-07-22 13:54:25.969,2019-07-22 13:56:07.040,25,5794.441940307617,11588.883880615234,gen,101.071,113.6165086334827,normal,normal,EP,B,1,normal normal
17210,normal_normal_EP_B_1_26,681.24658203125,647.5578536987305,2960.6754150390625,1432.742919921875,2019-07-22 13:56:11.046,2019-07-22 13:57:51.116,26,5722.222770690918,11444.445541381836,gen,100.07,113.31134199387957,normal,normal,EP,B,1,normal normal
17520,normal_normal_EP_B_1_27,687.6850509643555,654.5185470581055,2994.63232421875,1455.489501953125,2019-07-22 13:57:55.121,2019-07-22 13:59:36.192,27,5792.325424194336,11584.650848388672,gen,101.071,113.575008317536,normal,normal,EP,B,1,normal normal
17832,normal_normal_EP_B_1_28,687.8666381835938,655.0404434204102,2993.1754150390625,1454.0590209960938,2019-07-22 13:59:40.198,2019-07-22 14:01:21.269,28,5790.14151763916,11580.28303527832,gen,101.071,113.53218662037568,normal,normal,EP,B,1,normal normal
18142,normal_normal_EP_B_1_29,689.0920562744141,654.0580825805664,2985.64111328125,1445.8943786621094,2019-07-22 14:01:24.273,2019-07-22 14:03:05.344,29,5774.68563079834,11549.37126159668,gen,101.071,113.22913001565372,normal,normal,EP,B,1,normal normal
18454,normal_normal_EP_B_1_30,680.9638061523438,647.6148452758789,2961.0655212402344,1431.5427551269531,2019-07-22 14:03:09.350,2019-07-22 14:04:49.421,30,5721.18692779541,11442.37385559082,gen,100.071,113.29083025337445,normal,normal,EP,B,1,normal normal
18812,cstates_normal_EP_B_1_1,889.1136703491211,849.6824264526367,4018.3944702148438,2325.506805419922,2019-07-22 14:10:30.293,2019-07-22 14:12:40.371,1,8082.697372436523,16165.394744873047,gen,130.078,123.39995988452708,cstates,normal,EP,B,1,cstates normal
19211,cstates_normal_EP_B_1_2,887.9608459472656,849.8056793212891,4032.958251953125,2294.8788452148438,2019-07-22 14:12:44.375,2019-07-22 14:14:54.460,2,8065.603622436523,16131.207244873047,gen,130.085,123.13898660208433,cstates,normal,EP,B,1,cstates normal
19608,cstates_normal_EP_B_1_3,887.2152709960938,850.2020950317383,4036.723602294922,2308.8931579589844,2019-07-22 14:14:57.464,2019-07-22 14:17:07.540,3,8083.034126281738,16166.068252563477,gen,130.076,123.40510116460669,cstates,normal,EP,B,1,cstates normal
20007,cstates_normal_EP_B_1_4,887.6493606567383,850.3204040527344,4044.543670654297,2301.1689453125,2019-07-22 14:17:11.544,2019-07-22 14:19:21.625,4,8083.6823806762695,16167.364761352539,gen,130.081,123.41499817826366,cstates,normal,EP,B,1,cstates normal
20404,cstates_normal_EP_B_1_5,887.1027755737305,849.4996795654297,4045.1710205078125,2297.6117553710938,2019-07-22 14:19:24.629,2019-07-22 14:21:34.707,5,8079.385231018066,16158.770462036133,gen,130.078,123.34939283997048,cstates,normal,EP,B,1,cstates normal
20803,cstates_normal_EP_B_1_6,888.232536315918,849.5527420043945,4046.8777465820312,2298.497314453125,2019-07-22 14:21:38.711,2019-07-22 14:23:48.794,6,8083.160339355469,16166.320678710938,gen,130.083,123.40702808176289,cstates,normal,EP,B,1,cstates normal
21200,cstates_normal_EP_B_1_7,888.4900360107422,848.3269653320312,4046.3427734375,2297.210906982422,2019-07-22 14:23:51.798,2019-07-22 14:26:01.873,7,8080.370681762695,16160.74136352539,gen,130.075,123.3644378895068,cstates,normal,EP,B,1,cstates normal
21597,cstates_normal_EP_B_1_8,890.1077346801758,848.0208358764648,4043.9618225097656,2296.940887451172,2019-07-22 14:26:04.877,2019-07-22 14:28:14.953,8,8079.031280517578,16158.062561035156,gen,130.076,123.34398901553554,cstates,normal,EP,B,1,cstates normal
21996,cstates_normal_EP_B_1_9,889.364990234375,850.2744522094727,4047.1697387695312,2302.40478515625,2019-07-22 14:28:18.958,2019-07-22 14:30:29.040,9,8089.213966369629,16178.427932739258,gen,130.082,123.49944986823861,cstates,normal,EP,B,1,cstates normal
22392,cstates_normal_EP_B_1_10,896.7382583618164,856.0129013061523,4074.808380126953,2321.7589416503906,2019-07-22 14:30:32.044,2019-07-22 14:32:43.127,10,8149.3184814453125,16298.636962890625,gen,131.083,123.4745224461411,cstates,normal,EP,B,1,cstates normal
22792,cstates_normal_EP_B_1_11,890.2778091430664,848.8885650634766,4047.360565185547,2298.6507873535156,2019-07-22 14:32:46.130,2019-07-22 14:34:56.213,11,8085.1777267456055,16170.355453491211,gen,130.083,123.43782788924588,cstates,normal,EP,B,1,cstates normal
23190,cstates_normal_EP_B_1_12,910.6929244995117,867.502815246582,4138.548248291016,2347.3299255371094,2019-07-22 14:34:59.217,2019-07-22 14:37:12.297,12,8264.073913574219,16528.147827148438,gen,133.08,123.34438676976445,cstates,normal,EP,B,1,cstates normal
23598,cstates_normal_EP_B_1_13,889.7260894775391,846.0453720092773,4047.8038940429688,2282.876983642578,2019-07-22 14:37:16.302,2019-07-22 14:39:26.384,13,8066.452339172363,16132.904678344727,gen,130.082,123.15194410950173,cstates,normal,EP,B,1,cstates normal
23995,cstates_normal_EP_B_1_14,889.4017715454102,846.1760177612305,4045.9063415527344,2276.0574951171875,2019-07-22 14:39:29.388,2019-07-22 14:41:39.467,14,8057.5416259765625,16115.083251953125,gen,130.079,123.01590268666507,cstates,normal,EP,B,1,cstates normal
24392,cstates_normal_EP_B_1_15,894.5211563110352,852.8800659179688,4073.6911010742188,2296.8737182617188,2019-07-22 14:41:42.471,2019-07-22 14:43:53.546,15,8117.966041564941,16235.932083129883,gen,131.075,122.99948547825669,cstates,normal,EP,B,1,cstates normal
24791,cstates_normal_EP_B_1_16,886.6688842773438,844.0203170776367,4045.9928588867188,2286.55419921875,2019-07-22 14:43:56.550,2019-07-22 14:46:06.628,16,8063.236259460449,16126.472518920898,gen,130.078,123.10284365588473,cstates,normal,EP,B,1,cstates normal
25189,cstates_normal_EP_B_1_17,888.3292922973633,843.4927749633789,4044.460479736328,2294.9620361328125,2019-07-22 14:46:09.632,2019-07-22 14:48:19.708,17,8071.244583129883,16142.489166259766,gen,130.076,123.22510813938753,cstates,normal,EP,B,1,cstates normal
25588,cstates_normal_EP_B_1_18,888.4897766113281,843.8738327026367,4046.8309936523438,2307.4833374023438,2019-07-22 14:48:23.713,2019-07-22 14:50:33.794,18,8086.677940368652,16173.355880737305,gen,130.081,123.46073191402523,cstates,normal,EP,B,1,cstates normal
25985,cstates_normal_EP_B_1_19,888.0789184570312,843.6969451904297,4044.716522216797,2310.9791564941406,2019-07-22 14:50:36.798,2019-07-22 14:52:46.874,19,8087.471542358398,16174.943084716797,gen,130.076,123.47284797493738,cstates,normal,EP,B,1,cstates normal
26384,cstates_normal_EP_B_1_20,888.1938552856445,843.3070907592773,4046.788116455078,2311.527313232422,2019-07-22 14:52:50.878,2019-07-22 14:55:00.957,20,8089.816375732422,16179.632751464844,gen,130.079,123.5086469577469,cstates,normal,EP,B,1,cstates normal
26781,cstates_normal_EP_B_1_21,889.1440582275391,843.1077346801758,4044.8118286132812,2315.976837158203,2019-07-22 14:55:03.961,2019-07-22 14:57:14.039,21,8093.040458679199,16186.080917358398,gen,130.078,123.55786959815572,cstates,normal,EP,B,1,cstates normal
27180,cstates_normal_EP_B_1_22,889.7931442260742,844.2478561401367,4047.0643310546875,2289.5184326171875,2019-07-22 14:57:18.043,2019-07-22 14:59:28.124,22,8070.623764038086,16141.247528076172,gen,130.081,123.2156299853143,cstates,normal,EP,B,1,cstates normal
27577,cstates_normal_EP_B_1_23,890.0467758178711,844.7139511108398,4044.2376708984375,2277.0743103027344,2019-07-22 14:59:31.128,2019-07-22 15:01:41.205,23,8056.072708129883,16112.145416259766,gen,130.077,122.9934764599982,cstates,normal,EP,B,1,cstates normal
27976,cstates_normal_EP_B_1_24,890.7696075439453,844.9924697875977,4046.949432373047,2282.26025390625,2019-07-22 15:01:45.210,2019-07-22 15:03:55.292,24,8064.97176361084,16129.94352722168,gen,130.082,123.12933990245557,cstates,normal,EP,B,1,cstates normal
28373,cstates_normal_EP_B_1_25,898.1878967285156,852.1849594116211,4074.7201232910156,2302.168212890625,2019-07-22 15:03:58.295,2019-07-22 15:06:09.373,25,8127.261192321777,16254.522384643555,gen,131.078,123.1403210957845,cstates,normal,EP,B,1,cstates normal
28773,cstates_normal_EP_B_1_26,891.5311889648438,845.9787063598633,4047.0348510742188,2290.518035888672,2019-07-22 15:06:12.377,2019-07-22 15:08:22.460,26,8075.062782287598,16150.125564575195,gen,130.083,123.2834012562992,cstates,normal,EP,B,1,cstates normal
29169,cstates_normal_EP_B_1_27,890.9636306762695,845.9727096557617,4045.0957641601562,2296.3345336914062,2019-07-22 15:08:25.464,2019-07-22 15:10:35.545,27,8078.366638183594,16156.733276367188,gen,130.081,123.33384180432968,cstates,normal,EP,B,1,cstates normal
29569,cstates_normal_EP_B_1_28,887.6638717651367,846.15478515625,4047.0154724121094,2303.2816162109375,2019-07-22 15:10:39.550,2019-07-22 15:12:49.631,28,8084.115745544434,16168.231491088867,gen,130.081,123.42161443579288,cstates,normal,EP,B,1,cstates normal
29966,cstates_normal_EP_B_1_29,886.5993118286133,846.4284286499023,4044.689666748047,2279.6109619140625,2019-07-22 15:12:52.635,2019-07-22 15:15:02.711,29,8057.328369140625,16114.65673828125,gen,130.076,123.01264685710878,cstates,normal,EP,B,1,cstates normal
30364,cstates_normal_EP_B_1_30,885.7719116210938,847.0247650146484,4047.407470703125,2279.6834716796875,2019-07-22 15:15:06.716,2019-07-22 15:17:16.793,30,8059.887619018555,16119.77523803711,gen,130.077,123.05171937432908,cstates,normal,EP,B,1,cstates normal
224,normal_normal_LU_C_64_1,492.7332763671875,491.0626220703125,3167.940216064453,3174.7747192382812,2019-07-22 12:27:01.583,2019-07-22 12:27:57.639,1,7326.510833740234,14653.021667480469,gen,56.056,257.0705555698328,normal,normal,LU,C,64,normal normal
399,normal_normal_LU_C_64_2,497.9728775024414,504.98657989501953,3169.9886779785156,3170.8417053222656,2019-07-22 12:28:00.643,2019-07-22 12:28:57.704,2,7343.789840698242,14687.579681396484,gen,57.061,253.23413243787041,normal,normal,LU,C,64,normal normal
577,normal_normal_LU_C_64_3,501.7810821533203,506.5791015625,3223.8517150878906,3224.8323669433594,2019-07-22 12:29:00.709,2019-07-22 12:29:58.766,3,7457.04426574707,14914.08853149414,gen,58.057,252.78116155074815,normal,normal,LU,C,64,normal normal
760,normal_normal_LU_C_64_4,499.252685546875,501.49131774902344,3174.572235107422,3175.283905029297,2019-07-22 12:30:02.771,2019-07-22 12:30:59.827,4,7350.600143432617,14701.200286865234,gen,57.056,253.4689704631937,normal,normal,LU,C,64,normal normal
